property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh
2087,For Rent,Bungalow,Huruma,Eldoret,4,4,1,130,0.217,1996,0,Excellent,Furnished,0,0,1,0,0,1,0,4.0,affordable,32000
2088,For Rent,Apartment,Huruma,Eldoret,3,3,1,167,,2010,2,Fair,Unfurnished,0,0,0,0,1,0,0,4.0,affordable,22000
2089,For Rent,Apartment,Huruma,Eldoret,4,3,1,209,,1997,12,New,Unfurnished,0,0,1,0,1,0,0,4.0,affordable,30000
2093,For Rent,Bungalow,Huruma,Eldoret,3,3,2,188,0.914,2008,0,Good,Unfurnished,0,0,1,0,0,1,0,4.0,affordable,23000
2096,For Rent,Bungalow,Huruma,Eldoret,5,4,1,74,0.576,2006,0,Fair,Unfurnished,0,0,1,0,1,1,0,4.0,affordable,25000
2098,For Rent,Apartment,Huruma,Eldoret,2,2,1,108,,2016,1,New,Furnished,0,0,1,0,0,0,0,4.0,affordable,29000
2099,For Rent,Studio,Huruma,Eldoret,0,1,2,31,,1997,9,Fair,Unfurnished,0,0,0,0,1,0,0,4.0,affordable,15000
2101,For Rent,Bungalow,Kapsoya,Eldoret,4,4,1,150,0.479,2011,0,New,Furnished,0,0,1,0,1,1,0,4.5,mid,48000
2102,For Rent,Apartment,Kapsoya,Eldoret,2,1,1,54,,2023,11,New,Furnished,0,0,1,0,1,0,0,4.5,mid,64000
2103,For Rent,Apartment,Kapsoya,Eldoret,3,3,2,126,,2012,0,New,Unfurnished,0,0,0,0,1,0,0,4.5,mid,37000
2104,For Rent,Apartment,Kapsoya,Eldoret,1,1,2,52,,2017,6,Excellent,Unfurnished,0,0,1,0,0,0,0,4.5,mid,28000
2106,For Rent,Apartment,Kapsoya,Eldoret,1,1,2,58,,1990,4,Excellent,Unfurnished,0,0,0,0,1,0,0,4.5,mid,24000
2108,For Rent,Townhouse,Kapsoya,Eldoret,3,2,2,125,,2003,0,New,Unfurnished,0,0,0,0,1,0,0,4.5,mid,36000
2109,For Rent,Bungalow,Kapsoya,Eldoret,4,4,2,270,1.06,2023,0,Excellent,Unfurnished,0,0,1,0,0,1,0,4.5,mid,55000
2110,For Rent,Apartment,Kapsoya,Eldoret,2,1,2,83,,1997,2,Excellent,Semi-Furnished,0,0,0,0,1,0,0,4.5,mid,38000
2111,For Rent,Bungalow,Kapsoya,Eldoret,3,3,2,134,1.426,2010,0,New,Semi-Furnished,0,0,0,0,1,1,0,4.5,mid,45000
2113,For Rent,Townhouse,Kapsoya,Eldoret,4,3,2,162,,2007,0,New,Furnished,0,0,1,0,1,0,0,4.5,mid,61000
2114,For Rent,Apartment,Kapsoya,Eldoret,2,2,2,146,,2005,11,Fair,Unfurnished,0,0,1,0,1,0,0,4.5,mid,28000
2116,For Rent,Bungalow,Kapsoya,Eldoret,3,2,2,113,0.187,1994,0,New,Unfurnished,0,0,1,0,0,1,0,4.5,mid,49000
2117,For Rent,Apartment,Kapsoya,Eldoret,1,1,1,89,,2004,10,Excellent,Semi-Furnished,0,0,1,0,0,0,0,4.5,mid,46000
2119,For Rent,Townhouse,Kapsoya,Eldoret,4,3,1,94,,2002,0,Fair,Furnished,0,0,1,0,1,0,0,4.5,mid,55000
2121,For Rent,Townhouse,Kapsoya,Eldoret,5,4,2,100,,1992,0,Excellent,Furnished,0,0,1,0,1,0,0,4.5,mid,58000
2123,For Rent,Bungalow,Kimumu,Eldoret,4,4,2,203,1.099,1995,0,Good,Unfurnished,0,0,0,0,1,1,0,6.0,affordable,24000
2124,For Rent,Apartment,Kimumu,Eldoret,1,1,2,73,,2020,9,Excellent,Semi-Furnished,0,0,0,0,1,0,0,6.0,affordable,24000
2125,For Rent,Apartment,Kimumu,Eldoret,1,1,1,53,,2001,7,Excellent,Furnished,0,0,1,0,1,0,0,6.0,affordable,19000
2126,For Rent,Apartment,Kimumu,Eldoret,2,1,1,127,,2002,10,Fair,Unfurnished,0,0,1,0,1,0,0,6.0,affordable,26000
2127,For Rent,Apartment,Kimumu,Eldoret,3,2,0,77,,2013,7,Good,Furnished,0,0,0,0,1,0,0,6.0,affordable,59000
2129,For Rent,Studio,Kimumu,Eldoret,0,1,2,22,,1997,4,New,Unfurnished,0,0,1,0,0,0,0,6.0,affordable,23000
2130,For Rent,Studio,Kimumu,Eldoret,0,1,1,32,,2021,9,Excellent,Unfurnished,0,0,1,0,1,0,0,6.0,affordable,19000
2133,For Rent,Apartment,Kimumu,Eldoret,1,1,1,68,,2008,2,New,Unfurnished,0,0,0,0,1,0,0,6.0,affordable,26000
2134,For Rent,Studio,Kimumu,Eldoret,0,1,0,51,,2006,0,New,Semi-Furnished,0,0,1,0,1,0,0,6.0,affordable,23000
2136,For Rent,Apartment,Kimumu,Eldoret,4,3,2,203,,2019,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,6.0,affordable,35000
2138,For Rent,Bungalow,Kimumu,Eldoret,3,2,2,109,0.481,2012,0,New,Unfurnished,0,0,0,0,1,1,0,6.0,affordable,23000
2140,For Rent,Apartment,Kimumu,Eldoret,2,2,1,74,,2022,8,Good,Furnished,0,0,0,0,1,0,0,6.0,affordable,23000
2142,For Rent,Apartment,Kimumu,Eldoret,3,2,1,102,,2020,2,Fair,Semi-Furnished,0,0,0,0,1,0,0,6.0,affordable,29000
2143,For Rent,Studio,Kimumu,Eldoret,0,1,0,25,,2002,6,New,Furnished,0,0,1,0,1,0,0,6.0,affordable,25000
2144,For Rent,Studio,Langas,Eldoret,0,1,2,20,,2024,6,Good,Unfurnished,0,0,0,0,1,0,0,5.0,affordable,27000
2145,For Rent,Apartment,Langas,Eldoret,4,3,2,183,,2002,11,Good,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,29000
2146,For Rent,Apartment,Langas,Eldoret,4,3,2,179,,2022,10,Excellent,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,35000
2148,For Rent,Apartment,Langas,Eldoret,3,3,1,175,,2015,4,Excellent,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,25000
2149,For Rent,Apartment,Langas,Eldoret,1,1,1,100,,2001,10,Fair,Furnished,0,0,0,0,1,0,0,5.0,affordable,26000
2151,For Rent,Bungalow,Langas,Eldoret,4,3,2,70,0.546,2012,0,Excellent,Unfurnished,0,0,1,0,1,1,0,5.0,affordable,34000
2152,For Rent,Apartment,Langas,Eldoret,2,2,2,53,,1994,5,Excellent,Semi-Furnished,0,0,0,0,0,0,0,5.0,affordable,34000
2153,For Rent,Apartment,Langas,Eldoret,4,4,0,175,,2003,8,Excellent,Unfurnished,0,0,0,0,1,0,0,5.0,affordable,32000
2154,For Rent,Apartment,Langas,Eldoret,1,1,1,75,,2015,4,New,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,24000
2155,For Rent,Apartment,Langas,Eldoret,1,1,2,67,,2006,5,New,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,13000
2156,For Rent,Studio,Langas,Eldoret,0,1,0,26,,1991,0,New,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,26000
2158,For Rent,Apartment,Langas,Eldoret,2,1,0,124,,2012,5,Fair,Unfurnished,0,0,0,0,0,0,0,5.0,affordable,15000
2159,For Rent,Apartment,Langas,Eldoret,1,1,2,89,,1993,5,New,Unfurnished,0,0,0,0,1,0,0,5.0,affordable,25000
2160,For Rent,Bungalow,Langas,Eldoret,4,3,1,232,0.538,2012,0,Excellent,Unfurnished,0,0,1,0,0,1,0,5.0,affordable,28000
2167,For Rent,Apartment,Majengo,Eldoret,1,1,2,71,,1998,2,Excellent,Unfurnished,0,0,1,0,0,0,0,2.0,affordable,8000
2173,For Rent,Bungalow,Majengo,Eldoret,4,4,1,172,1.503,2009,0,New,Furnished,0,0,0,0,1,1,0,2.0,affordable,32000
2174,For Rent,Apartment,Majengo,Eldoret,3,2,2,203,,1994,7,New,Semi-Furnished,0,0,1,0,1,0,0,2.0,affordable,22000
2176,For Rent,Apartment,Majengo,Eldoret,2,1,0,79,,1994,11,Good,Unfurnished,0,0,0,0,0,0,0,2.0,affordable,28000
2177,For Rent,Apartment,Majengo,Eldoret,2,1,2,93,,2003,1,New,Semi-Furnished,0,0,1,0,1,0,0,2.0,affordable,24000
2179,For Rent,Apartment,Majengo,Eldoret,2,1,2,129,,2014,1,New,Unfurnished,0,0,0,0,1,0,0,2.0,affordable,11000
2181,For Rent,Apartment,Majengo,Eldoret,4,3,2,168,,2017,10,New,Semi-Furnished,0,0,1,0,0,0,0,2.0,affordable,21000
2183,For Rent,Apartment,Majengo,Eldoret,1,1,2,63,,1995,1,New,Furnished,0,0,1,0,1,0,0,2.0,affordable,21000
2184,For Rent,Bungalow,Majengo,Eldoret,4,4,1,201,0.559,2011,0,New,Unfurnished,0,0,1,0,1,1,0,2.0,affordable,17000
2186,For Rent,Apartment,Majengo,Eldoret,1,1,2,78,,2014,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,2.0,affordable,10000
2187,For Rent,Studio,Majengo,Eldoret,0,1,1,20,,2002,9,New,Furnished,0,0,0,0,1,0,0,2.0,affordable,16000
2191,For Rent,Apartment,Munyaka,Eldoret,2,1,1,85,,1991,12,Good,Semi-Furnished,0,0,0,0,0,0,0,5.5,mid,50000
2192,For Rent,Bungalow,Munyaka,Eldoret,3,2,2,164,0.96,1992,0,Excellent,Furnished,0,0,1,0,1,1,0,5.5,mid,61000
2194,For Rent,Apartment,Munyaka,Eldoret,4,4,2,151,,1990,11,Excellent,Furnished,0,0,0,0,1,0,0,5.5,mid,47000
2195,For Rent,Bungalow,Munyaka,Eldoret,4,4,3,95,0.478,2021,0,Excellent,Unfurnished,0,0,0,0,1,1,0,5.5,mid,43000
2198,For Rent,Bungalow,Munyaka,Eldoret,3,2,1,142,1.078,2023,0,New,Semi-Furnished,0,0,0,0,1,1,0,5.5,mid,49000
2204,For Rent,Bungalow,Munyaka,Eldoret,3,2,2,92,0.288,2021,0,Excellent,Furnished,0,0,1,0,0,1,0,5.5,mid,83000
2205,For Rent,Bungalow,Munyaka,Eldoret,5,5,2,233,0.517,1999,0,Excellent,Unfurnished,0,0,0,0,0,1,0,5.5,mid,35000
2208,For Rent,Apartment,Munyaka,Eldoret,2,1,1,107,,2014,7,Excellent,Unfurnished,0,0,1,0,1,0,0,5.5,mid,25000
2211,For Rent,Bungalow,Pioneer,Eldoret,3,2,3,89,1.548,2004,0,Fair,Unfurnished,0,0,0,0,1,1,0,3.5,mid,27000
2213,For Rent,Apartment,Pioneer,Eldoret,3,2,0,175,,2006,1,Good,Semi-Furnished,0,0,1,0,1,0,0,3.5,mid,36000
2214,For Rent,Townhouse,Pioneer,Eldoret,3,2,2,149,,2012,0,Good,Semi-Furnished,0,0,0,0,1,0,0,3.5,mid,28000
2219,For Rent,Bungalow,Pioneer,Eldoret,5,5,1,233,0.484,2008,0,Excellent,Unfurnished,0,0,1,0,0,1,0,3.5,mid,36000
2220,For Rent,Townhouse,Pioneer,Eldoret,4,3,1,236,,2019,0,Excellent,Unfurnished,0,0,1,0,1,0,0,3.5,mid,29000
2222,For Rent,Apartment,Pioneer,Eldoret,2,1,1,122,,2011,4,New,Semi-Furnished,0,0,0,0,1,0,0,3.5,mid,43000
2223,For Rent,Bungalow,Pioneer,Eldoret,5,5,3,285,0.512,2023,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,3.5,mid,34000
2225,For Rent,Apartment,Pioneer,Eldoret,4,3,1,178,,2012,7,Fair,Unfurnished,0,0,0,0,1,0,0,3.5,mid,23000
2226,For Rent,Apartment,Pioneer,Eldoret,1,1,0,54,,2000,7,New,Semi-Furnished,0,0,0,0,1,0,0,3.5,mid,28000
2227,For Rent,Apartment,Pioneer,Eldoret,1,1,1,52,,2012,6,New,Unfurnished,0,0,0,0,0,0,0,3.5,mid,15000
2229,For Rent,Townhouse,Pioneer,Eldoret,4,4,3,171,,1992,0,Excellent,Semi-Furnished,0,0,1,0,0,0,0,3.5,mid,44000
2232,For Rent,Bungalow,Garissa Lodge,Thika,4,3,3,199,0.178,2005,0,Excellent,Unfurnished,0,0,0,0,1,1,0,2.0,mid,21000
2235,For Rent,Bungalow,Garissa Lodge,Thika,4,4,2,141,0.514,1990,0,Excellent,Furnished,0,0,1,0,1,1,0,2.0,mid,45000
2236,For Rent,Bungalow,Garissa Lodge,Thika,5,5,1,207,0.153,2014,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,26000
2237,For Rent,Apartment,Garissa Lodge,Thika,2,2,1,118,,1997,6,New,Unfurnished,0,0,0,0,1,0,0,2.0,mid,20000
2238,For Rent,Bungalow,Garissa Lodge,Thika,4,3,2,178,0.151,2013,0,New,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,42000
2242,For Rent,Apartment,Garissa Lodge,Thika,3,3,1,160,,1999,5,Fair,Furnished,0,0,1,0,1,0,0,2.0,mid,27000
2243,For Rent,Apartment,Garissa Lodge,Thika,3,2,1,127,,2024,7,New,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,21000
2246,For Rent,Apartment,Garissa Lodge,Thika,3,3,1,124,,2018,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,22000
2247,For Rent,Bungalow,Garissa Lodge,Thika,5,5,1,173,0.548,1990,0,New,Semi-Furnished,0,0,1,0,1,1,0,2.0,mid,37000
2248,For Rent,Townhouse,Garissa Lodge,Thika,4,4,2,155,,2019,0,New,Unfurnished,0,0,0,0,1,0,0,2.0,mid,22000
2254,For Rent,Bungalow,Garissa Lodge,Thika,4,3,3,172,0.436,1994,0,New,Semi-Furnished,0,0,0,0,0,1,0,2.0,mid,30000
2255,For Rent,Apartment,Garissa Lodge,Thika,2,1,1,130,,2024,10,Fair,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,31000
2256,For Rent,Apartment,Garissa Lodge,Thika,1,1,2,58,,2016,11,New,Unfurnished,0,0,1,0,0,0,0,2.0,mid,36000
2257,For Rent,Bungalow,Kiandutu,Thika,5,4,1,220,0.22,2000,0,Good,Semi-Furnished,0,0,0,0,0,1,0,3.5,affordable,25000
2258,For Rent,Apartment,Kiandutu,Thika,3,2,2,187,,2019,6,New,Semi-Furnished,0,0,1,0,1,0,0,3.5,affordable,29000
2259,For Rent,Apartment,Kiandutu,Thika,2,2,1,121,,2003,7,Excellent,Semi-Furnished,0,0,1,0,1,0,0,3.5,affordable,18000
2260,For Rent,Studio,Kiandutu,Thika,0,1,2,37,,2020,8,Good,Semi-Furnished,0,0,0,0,1,0,0,3.5,affordable,18000
2261,For Rent,Studio,Kiandutu,Thika,0,1,0,39,,1999,8,Excellent,Unfurnished,0,0,0,0,1,0,0,3.5,affordable,9000
2263,For Rent,Apartment,Kiandutu,Thika,1,1,2,59,,2020,6,Fair,Furnished,0,0,1,0,1,0,0,3.5,affordable,13000
2264,For Rent,Studio,Kiandutu,Thika,0,1,1,36,,2007,2,Excellent,Unfurnished,0,0,1,0,1,0,0,3.5,affordable,16000
2265,For Rent,Apartment,Kiandutu,Thika,2,1,1,50,,2011,3,New,Semi-Furnished,0,0,0,0,1,0,0,3.5,affordable,25000
2266,For Rent,Apartment,Kiandutu,Thika,2,2,1,116,,2014,11,Excellent,Unfurnished,0,0,0,0,1,0,0,3.5,affordable,17000
2268,For Rent,Apartment,Kiandutu,Thika,2,1,1,87,,2003,10,Excellent,Semi-Furnished,0,0,1,0,1,0,0,3.5,affordable,20000
2271,For Rent,Apartment,Kiandutu,Thika,2,1,2,107,,1992,10,New,Unfurnished,0,0,1,0,0,0,0,3.5,affordable,22000
2272,For Rent,Bungalow,Kiandutu,Thika,3,2,2,166,0.062,2015,0,New,Semi-Furnished,0,0,0,0,1,1,0,3.5,affordable,15000
2273,For Rent,Bungalow,Kiandutu,Thika,3,3,3,179,0.508,1990,0,New,Semi-Furnished,0,0,0,0,1,1,0,3.5,affordable,23000
2277,For Rent,Apartment,Kiandutu,Thika,1,1,1,70,,2006,1,Good,Unfurnished,0,0,1,0,1,0,0,3.5,affordable,17000
2279,For Rent,Studio,Kiandutu,Thika,0,1,1,41,,2018,6,Excellent,Unfurnished,0,0,0,0,1,0,0,3.5,affordable,14000
2281,For Rent,Studio,Kiandutu,Thika,0,1,1,32,,2010,11,Good,Unfurnished,0,0,0,0,1,0,0,3.5,affordable,13000
2283,For Rent,Apartment,Makongeni,Thika,4,3,2,87,,2017,5,New,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,43000
2286,For Rent,Studio,Makongeni,Thika,0,1,2,28,,1992,4,Good,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,19000
2287,For Rent,Bungalow,Makongeni,Thika,4,3,1,92,0.151,1997,0,Fair,Unfurnished,0,0,1,0,0,1,0,3.0,affordable,33000
2291,For Rent,Studio,Makongeni,Thika,0,1,1,27,,2014,1,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,25000
2294,For Rent,Apartment,Makongeni,Thika,2,2,0,140,,1996,5,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,25000
2296,For Rent,Apartment,Makongeni,Thika,2,2,2,76,,1991,0,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,29000
2298,For Rent,Bungalow,Makongeni,Thika,4,3,2,155,0.272,2011,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,3.0,affordable,37000
2300,For Rent,Bungalow,Makongeni,Thika,3,2,1,94,1.531,1998,0,Good,Furnished,0,0,0,0,0,1,0,3.0,affordable,35000
2303,For Rent,Apartment,Makongeni,Thika,4,3,0,195,,2002,11,Excellent,Semi-Furnished,0,0,1,0,0,0,0,3.0,affordable,41000
2304,For Rent,Apartment,Makongeni,Thika,2,1,1,101,,1994,0,Excellent,Unfurnished,0,0,1,0,0,0,0,3.0,affordable,20000
2308,For Rent,Apartment,Thika Town,Thika,1,1,0,67,,2023,3,Excellent,Unfurnished,0,0,0,0,1,0,0,1.0,mid,34000
2309,For Rent,Townhouse,Thika Town,Thika,5,4,3,119,,2009,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,1.0,mid,67000
2313,For Rent,Townhouse,Thika Town,Thika,4,3,1,157,,2007,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,1.0,mid,36000
2314,For Rent,Bungalow,Thika Town,Thika,4,3,2,231,0.257,2022,0,Excellent,Unfurnished,0,0,0,0,1,1,0,1.0,mid,49000
2316,For Rent,Apartment,Thika Town,Thika,4,3,1,207,,2008,6,Excellent,Furnished,0,0,1,0,0,0,0,1.0,mid,52000
2320,For Rent,Apartment,Thika Town,Thika,2,1,2,146,,1995,4,Good,Semi-Furnished,0,0,1,0,1,0,0,1.0,mid,27000
2321,For Rent,Bungalow,Thika Town,Thika,4,4,2,156,0.154,1996,0,Excellent,Furnished,0,0,0,0,1,1,0,1.0,mid,18000
2322,For Rent,Apartment,Thika Town,Thika,2,1,2,102,,2024,5,Fair,Unfurnished,0,0,1,0,1,0,0,1.0,mid,49000
2323,For Rent,Apartment,Thika Town,Thika,2,2,2,61,,2007,7,Excellent,Furnished,0,0,1,0,1,0,0,1.0,mid,41000
2324,For Rent,Bungalow,Thika Town,Thika,3,3,2,164,1.421,1991,0,Good,Semi-Furnished,0,0,1,0,1,1,0,1.0,mid,29000
2325,For Rent,Apartment,Thika Town,Thika,2,1,2,125,,2005,2,New,Unfurnished,0,0,1,0,1,0,0,1.0,mid,30000
2327,For Rent,Apartment,Thika Town,Thika,1,1,1,66,,2012,11,Excellent,Unfurnished,0,0,1,0,1,0,0,1.0,mid,27000
2329,For Rent,Bungalow,Thika Town,Thika,3,2,2,109,1.551,1999,0,Excellent,Furnished,0,0,1,0,1,1,0,1.0,mid,47000
2331,For Rent,Townhouse,Thika Town,Thika,3,2,1,161,,1999,0,Excellent,Furnished,0,0,1,0,1,0,0,1.0,mid,25000
2332,For Rent,Bungalow,Hell's Gate,Naivasha,4,3,2,197,0.312,2008,0,Excellent,Unfurnished,0,0,1,0,1,1,0,9.0,affordable,19000
2333,For Rent,Apartment,Hell's Gate,Naivasha,2,1,2,86,,2003,7,Excellent,Unfurnished,0,0,0,0,1,0,0,9.0,affordable,24000
2335,For Rent,Studio,Hell's Gate,Naivasha,0,1,0,27,,2015,5,Fair,Semi-Furnished,0,0,1,0,0,0,0,9.0,affordable,23000
2337,For Rent,Apartment,Hell's Gate,Naivasha,2,2,1,128,,1997,7,Excellent,Unfurnished,0,0,0,0,1,0,0,9.0,affordable,14000
2341,For Rent,Studio,Hell's Gate,Naivasha,0,1,0,30,,1999,3,Excellent,Semi-Furnished,0,0,1,0,1,0,0,9.0,affordable,27000
2343,For Rent,Studio,Hell's Gate,Naivasha,0,1,2,36,,2010,1,Excellent,Furnished,0,0,1,0,1,0,0,9.0,affordable,16000
2346,For Rent,Apartment,Hell's Gate,Naivasha,1,1,0,56,,2007,1,Good,Furnished,0,0,0,0,0,0,0,9.0,affordable,32000
2347,For Rent,Apartment,Hell's Gate,Naivasha,2,1,1,108,,2023,6,New,Unfurnished,0,0,0,0,1,0,0,9.0,affordable,19000
2351,For Rent,Apartment,Hell's Gate,Naivasha,3,2,2,145,,1996,4,Good,Semi-Furnished,0,0,0,0,1,0,0,9.0,affordable,18000
2352,For Rent,Studio,Hell's Gate,Naivasha,0,1,2,36,,2015,2,Fair,Semi-Furnished,0,0,0,0,0,0,0,9.0,affordable,27000
2353,For Rent,Bungalow,Hell's Gate,Naivasha,5,5,2,203,0.233,2020,0,Fair,Semi-Furnished,0,0,1,0,1,1,0,9.0,affordable,27000
2357,For Rent,Apartment,Hell's Gate,Naivasha,3,3,1,108,,1992,3,New,Semi-Furnished,0,0,1,0,1,0,0,9.0,affordable,33000
2358,For Rent,Apartment,Kongoni,Naivasha,3,2,1,117,,2001,9,New,Furnished,0,0,1,0,1,0,0,12.0,affordable,29000
2359,For Rent,Apartment,Kongoni,Naivasha,3,3,2,104,,2016,8,Excellent,Furnished,0,0,0,0,1,0,0,12.0,affordable,23000
2360,For Rent,Apartment,Kongoni,Naivasha,2,1,2,59,,2020,8,Good,Furnished,0,0,1,0,1,0,0,12.0,affordable,23000
2361,For Rent,Apartment,Kongoni,Naivasha,3,2,2,99,,2004,11,Excellent,Semi-Furnished,0,0,1,0,0,0,0,12.0,affordable,26000
2363,For Rent,Studio,Kongoni,Naivasha,0,1,1,24,,2000,12,Good,Semi-Furnished,0,0,1,0,1,0,0,12.0,affordable,18000
2366,For Rent,Apartment,Kongoni,Naivasha,3,2,1,91,,2007,5,Fair,Furnished,0,0,1,0,1,0,0,12.0,affordable,44000
2367,For Rent,Apartment,Kongoni,Naivasha,2,2,1,109,,2019,3,New,Semi-Furnished,0,0,0,0,0,0,0,12.0,affordable,22000
2370,For Rent,Bungalow,Kongoni,Naivasha,3,2,3,59,0.943,1995,0,New,Unfurnished,0,0,1,0,0,1,0,12.0,affordable,22000
2377,For Rent,Apartment,Kongoni,Naivasha,3,2,2,121,,2016,7,Excellent,Unfurnished,0,0,0,0,0,0,0,12.0,affordable,10000
2378,For Rent,Apartment,Kongoni,Naivasha,2,1,0,66,,2024,11,Good,Semi-Furnished,0,0,0,0,1,0,0,12.0,affordable,21000
2380,For Rent,Apartment,Kongoni,Naivasha,4,4,0,157,,2009,8,Good,Unfurnished,0,0,1,0,0,0,0,12.0,affordable,24000
2381,For Rent,Studio,Kongoni,Naivasha,0,1,2,20,,1997,5,Good,Semi-Furnished,0,0,0,0,1,0,0,12.0,affordable,14000
2386,For Rent,Townhouse,Naivasha Town,Naivasha,5,5,3,202,,2017,0,Good,Furnished,0,0,0,0,1,0,0,1.0,mid,49000
2387,For Rent,Bungalow,Naivasha Town,Naivasha,3,2,2,108,0.17,2004,0,New,Furnished,0,0,1,0,1,1,0,1.0,mid,22000
2390,For Rent,Apartment,Naivasha Town,Naivasha,4,4,1,217,,2005,12,Excellent,Semi-Furnished,0,0,0,0,1,0,0,1.0,mid,38000
2395,For Rent,Bungalow,Naivasha Town,Naivasha,5,4,2,128,0.045,2007,0,Fair,Unfurnished,0,0,1,0,1,1,0,1.0,mid,21000
2397,For Rent,Apartment,Naivasha Town,Naivasha,1,1,0,74,,2008,4,Fair,Unfurnished,0,0,1,0,1,0,0,1.0,mid,27000
2398,For Rent,Townhouse,Naivasha Town,Naivasha,3,2,2,147,,2001,0,New,Unfurnished,0,0,1,0,1,0,0,1.0,mid,37000
2400,For Rent,Apartment,Naivasha Town,Naivasha,2,1,2,131,,1996,9,Excellent,Unfurnished,0,0,1,0,1,0,0,1.0,mid,31000
2403,For Rent,Apartment,Naivasha Town,Naivasha,2,1,1,115,,2019,11,New,Furnished,0,0,0,0,1,0,0,1.0,mid,39000
2404,For Rent,Apartment,Naivasha Town,Naivasha,2,2,1,63,,2023,5,Excellent,Furnished,0,0,1,0,0,0,0,1.0,mid,40000
2405,For Rent,Apartment,Naivasha Town,Naivasha,1,1,1,88,,2011,3,Fair,Semi-Furnished,0,0,1,0,0,0,0,1.0,mid,36000
2406,For Rent,Apartment,Naivasha Town,Naivasha,2,1,2,133,,2004,3,New,Furnished,0,0,1,0,1,0,0,1.0,mid,43000
2407,For Rent,Bungalow,Naivasha Town,Naivasha,3,2,3,167,0.19,2024,0,New,Semi-Furnished,0,0,0,0,1,1,0,1.0,mid,30000
2409,For Rent,Apartment,Naivasha Town,Naivasha,4,3,1,182,,2017,12,Excellent,Unfurnished,0,0,0,0,1,0,0,1.0,mid,38000
2410,For Rent,Apartment,Pipeline,Nakuru,2,2,1,120,,2018,1,Fair,Unfurnished,0,0,1,0,0,1,0,10,affordable,15000
